post-attention projection norm w/ residual conn,post-attention projection norm w/o residual conn,post-mlp projection norm w/ residual conn,post-mlp projection norm w/o residual conn
49.5,4.4375,16.25,16.125
30.0,6.46875,12.125,14.4375
25.75,10.75,11.5,15.0
44.25,8.5,24.875,19.625
41.5,4.125,18.75,18.125
48.0,12.0,20.5,13.5625
25.375,15.875,20.75,14.3125
31.625,9.75,22.125,20.25
38.5,35.75,26.125,22.625
19.625,23.625,9.9375,24.25
43.0,12.0,28.875,26.75
53.5,9.875,44.25,46.5
41.0,44.0,98.0,136.0
8.724439356719293e-20,8.724439356719293e-20,1.2281977735187355e-19,1.2281977735187355e-19
31.25,7.03125,298.0,296.0
292.0,1.6171875,1.84375,1.140625
55.0,1.4375,1.890625,1.375
37.25,2.03125,4.5625,3.859375
12.25,0.57421875,1.578125,1.6015625
18.625,1.1015625,3.375,3.375
12.25,3.03125,5.28125,6.34375
12.1875,3.671875,5.9375,8.8125
37.75,8.5625,7.71875,15.3125
7.71875,4.9375,6.3125,10.25
14.5625,4.9375,4.03125,7.53125
13.125,4.3125,15.0,17.625
25.5,14.0,8.25,20.25
0.10498046875,0.09619140625,0.10205078125,0.09521484375
40.0,4.15625,4.4375,6.5
64.5,2.765625,3.828125,4.1875
23.0,5.125,6.96875,11.0625
51.25,2.640625,12.1875,11.75
41.0,3.671875,13.0625,12.75
31.375,5.25,10.0625,11.8125
27.125,7.46875,12.125,14.4375
48.25,7.40625,23.875,18.75
44.75,3.53125,18.125,18.0
50.5,11.125,19.875,13.125
26.75,15.125,22.0,13.8125
33.0,7.375,23.375,20.5
38.5,35.0,26.625,21.875
20.375,22.875,10.375,23.875
43.0,11.25,28.125,25.875
52.25,10.9375,41.75,44.25
46.25,43.75,98.0,136.0
8.597384414631148e-20,8.597384414631148e-20,1.2112571145736495e-19,1.2112571145736495e-19
31.125,6.625,292.0,292.0
292.0,1.53125,1.640625,0.90625
52.75,1.4453125,1.9296875,1.3203125
34.5,2.171875,4.78125,3.9375
14.125,0.609375,1.6171875,1.609375
19.125,1.09375,3.125,3.140625
9.3125,2.859375,5.09375,6.21875
14.1875,3.5625,5.90625,8.625
35.25,8.5,7.84375,15.3125
10.5625,4.53125,6.25,9.875
17.875,4.59375,3.609375,7.03125
9.6875,3.703125,13.625,15.8125
30.5,12.0,7.8125,18.375
17.0,1.4609375,3.390625,3.609375
0.12255859375,0.11572265625,0.10546875,0.0966796875
59.5,3.25,3.921875,5.4375
21.0,4.5625,5.96875,9.8125
50.25,1.96875,11.0,10.8125
42.0,3.671875,13.0625,12.5625
33.5,4.875,9.75,11.4375
28.25,7.25,12.6875,14.875
50.25,7.375,23.5,18.5
45.75,3.53125,18.5,18.75
52.25,10.5,19.0,12.4375
26.875,14.875,21.875,13.75
32.0,6.6875,22.5,20.0
36.5,33.75,25.375,21.625
19.875,23.625,10.125,22.5
44.0,9.8125,28.125,25.125
51.75,12.0625,41.0,44.0
48.5,44.25,97.0,136.0
8.555032767268433e-20,8.555032767268433e-20,1.2027867851011065e-19,1.2027867851011065e-19
31.25,6.6875,292.0,292.0
290.0,1.609375,1.6328125,1.0390625
52.5,1.28125,1.734375,1.265625
34.25,2.046875,4.875,4.03125
15.125,0.5703125,1.5390625,1.609375
18.875,1.1171875,3.171875,3.21875
11.1875,2.828125,4.8125,5.84375
13.0,3.546875,5.5,8.0625
35.25,8.0,7.53125,14.75
9.75,4.125,5.8125,9.0
15.125,4.25,3.40625,6.25
9.3125,3.03125,11.875,13.625
23.5,9.0,6.625,14.4375
17.875,3.328125,5.1875,7.78125
21.25,2.78125,4.59375,6.8125
0.1484375,0.1142578125,0.166015625,0.1513671875
28.875,3.4375,5.53125,8.1875
54.75,1.6171875,10.6875,10.8125
41.25,3.65625,12.0625,11.8125
34.5,4.34375,9.75,11.0
29.5,6.09375,11.9375,14.25
50.75,6.71875,22.875,18.375
47.0,3.34375,19.125,19.625
54.75,10.4375,19.25,12.375
28.375,15.0,23.0,13.75
32.25,5.9375,22.375,19.75
35.25,29.625,23.875,19.375
19.75,23.0,10.4375,19.0
43.25,9.9375,28.625,24.875
51.25,13.3125,40.25,43.25
51.0,43.75,97.0,135.0
9.275010772434589e-20,9.275010772434589e-20,1.3552527156068805e-19,1.3552527156068805e-19
31.0,6.78125,288.0,288.0
290.0,1.7578125,1.609375,0.90234375
49.0,1.2265625,1.703125,1.28125
33.0,2.109375,4.34375,3.625
14.0625,0.60546875,1.5390625,1.578125
18.375,1.1484375,3.28125,3.3125
12.125,2.359375,4.625,5.8125
11.4375,3.515625,5.21875,7.84375
37.75,7.78125,7.1875,14.125
9.9375,4.1875,5.4375,8.625
14.25,4.125,3.21875,6.03125
9.8125,3.0625,11.8125,13.5
21.625,9.25,6.5,14.5625
17.125,2.140625,5.375,6.53125
23.25,2.0625,2.46875,3.640625
7.0625,3.8125,6.4375,4.1875
0.1484375,0.12890625,0.1904296875,0.1728515625
48.0,0.53125,4.0,4.03125
31.75,2.5625,7.9375,8.4375
34.25,3.28125,6.59375,7.78125
31.125,4.03125,10.375,12.3125
51.0,5.96875,21.0,16.875
49.25,3.03125,17.375,18.125
55.25,9.875,18.125,11.3125
30.375,14.5,22.375,12.875
33.5,5.75,20.75,18.5
35.0,26.875,22.375,18.125
20.0,21.0,11.25,17.0
40.75,9.875,27.125,23.125
50.25,12.5,40.0,41.25
50.5,40.75,94.5,130.0
9.020900888258299e-20,9.020900888258299e-20,1.3044307387716225e-19,1.3044307387716225e-19
31.25,6.8125,292.0,292.0
288.0,1.8203125,1.6171875,0.90625
51.5,1.1484375,1.609375,1.2734375
34.75,2.015625,4.40625,3.734375
10.9375,0.6328125,1.5625,1.5859375
17.625,1.09375,3.375,3.375
12.5,2.65625,4.53125,5.8125
11.0625,3.21875,5.03125,7.46875
39.75,7.3125,7.0,13.375
6.65625,3.46875,5.0,7.5625
10.0625,3.609375,2.90625,5.0625
12.3125,2.671875,9.625,11.3125
17.75,8.0625,5.40625,12.3125
22.875,3.484375,7.46875,10.1875
36.0,3.1875,5.4375,7.90625
22.0,2.90625,7.28125,5.75
28.25,3.40625,7.5625,6.15625
0.1689453125,0.12060546875,0.1455078125,0.1318359375
34.25,1.7890625,6.0,6.03125
27.5,3.0625,6.0625,6.59375
29.0,4.25,7.125,9.25
47.5,5.4375,18.75,14.75
48.25,3.265625,14.5,15.375
51.5,7.90625,14.6875,9.9375
29.5,13.75,20.375,12.0625
32.0,5.625,18.25,16.875
33.0,25.125,20.0,17.25
19.125,19.375,10.125,16.75
39.25,9.625,25.5,22.625
51.25,12.375,39.5,41.25
49.25,40.75,90.0,125.0
8.978549240895584e-20,8.978549240895584e-20,1.2874900798265365e-19,1.2874900798265365e-19
31.0,6.96875,292.0,292.0
290.0,1.5703125,1.609375,1.046875
53.5,1.2265625,1.625,1.2890625
36.5,2.046875,4.53125,3.828125
10.75,0.6640625,1.6171875,1.625
18.25,1.078125,3.25,3.28125
13.75,2.65625,4.40625,5.75
10.375,3.0625,4.84375,7.1875
40.75,7.21875,6.9375,13.1875
5.53125,3.359375,4.71875,7.15625
8.5625,3.515625,2.921875,4.96875
14.75,2.53125,9.0,10.5
14.5,7.96875,5.40625,12.1875
25.5,3.34375,7.625,9.875
42.75,3.765625,5.25,7.90625
30.0,2.640625,6.25,5.46875
36.0,3.625,6.25,5.8125
13.875,0.78125,4.71875,4.3125
0.1572265625,0.138671875,0.162109375,0.140625
28.75,2.515625,4.28125,4.75
26.875,3.171875,6.09375,7.6875
46.5,4.65625,17.25,13.8125
48.75,2.625,13.125,13.5625
50.75,7.0,13.5,9.5
30.75,12.9375,18.375,10.5625
31.75,5.25,17.625,15.1875
33.0,23.625,19.625,16.0
19.375,16.375,9.75,13.875
35.75,9.0,22.0,19.625
47.75,11.9375,37.25,38.0
53.25,38.75,90.0,122.0
8.809142651444724e-20,8.809142651444724e-20,1.2281977735187355e-19,1.2281977735187355e-19
31.125,6.875,296.0,296.0
292.0,1.6171875,1.71875,1.125
54.5,1.3671875,1.7421875,1.3046875
38.75,1.9375,4.5625,3.8125
10.375,0.67578125,1.5703125,1.5859375
17.5,1.0625,3.234375,3.328125
15.4375,2.453125,4.09375,5.3125
9.3125,2.90625,4.65625,6.875
40.5,7.25,6.71875,13.0
5.21875,3.0625,4.59375,6.71875
7.46875,3.28125,2.84375,4.625
16.625,2.3125,8.5625,9.75
10.9375,7.28125,5.125,11.125
31.625,3.578125,7.8125,10.5
49.25,4.09375,5.78125,8.3125
36.0,3.234375,6.65625,5.90625
44.25,4.15625,5.84375,5.71875
22.25,1.1953125,3.328125,2.765625
11.0,2.96875,5.5625,3.15625
0.228515625,0.20703125,0.1806640625,0.154296875
26.75,2.578125,4.0625,5.125
42.75,3.53125,14.375,11.9375
47.25,2.1875,12.125,11.375
49.0,6.125,11.9375,8.3125
29.875,11.6875,16.625,9.4375
31.375,4.875,17.0,14.875
30.875,21.25,17.75,14.9375
19.625,13.5,9.1875,12.1875
32.75,9.1875,20.375,18.125
46.25,11.0,35.0,34.5
55.0,35.0,85.0,114.5
8.682087709356578e-20,8.682087709356578e-20,1.2197274440461925e-19,1.2197274440461925e-19
31.0,7.0,298.0,298.0
294.0,1.421875,1.40625,0.90234375
55.0,1.3203125,1.796875,1.3828125
39.25,1.9921875,4.8125,4.0
10.5,0.67578125,1.6015625,1.609375
17.5,1.03125,3.09375,3.171875
14.875,2.3125,4.21875,5.34375
9.0,2.8125,4.75,6.84375
40.25,7.125,6.9375,13.0
5.625,2.875,4.53125,6.5625
6.5625,3.15625,2.59375,4.28125
17.375,2.234375,8.0625,9.0625
9.25,6.5,4.375,9.625
38.75,4.9375,10.125,14.125
52.25,6.1875,8.6875,12.8125
37.0,4.8125,8.6875,10.4375
46.0,6.65625,6.375,10.375
19.375,2.0,8.125,7.65625
13.875,1.53125,3.671875,3.5
17.375,3.5625,6.5625,5.6875
0.126953125,0.1162109375,0.1572265625,0.14453125
59.0,4.09375,14.75,11.6875
53.75,2.421875,12.625,11.5625
53.25,7.40625,12.75,8.25
32.0,11.8125,16.5,9.625
32.75,5.375,14.6875,14.125
33.0,22.75,17.75,15.875
19.875,14.125,8.125,12.875
36.25,8.5625,21.125,19.0
49.0,10.3125,35.0,35.75
51.5,36.0,87.5,117.5
8.597384414631148e-20,8.597384414631148e-20,1.1943164556285635e-19,1.1943164556285635e-19
31.0,7.25,298.0,298.0
294.0,1.3671875,1.5,0.9453125
55.75,1.375,1.8671875,1.3984375
40.0,2.03125,5.125,4.28125
10.75,0.67578125,1.5703125,1.59375
17.625,1.015625,3.203125,3.203125
14.875,2.375,4.25,5.21875
8.8125,2.75,4.78125,6.8125
40.25,7.125,6.90625,12.9375
5.78125,2.828125,4.4375,6.4375
6.40625,3.0625,2.75,4.3125
17.75,2.09375,7.28125,8.375
8.625,5.9375,4.09375,8.75
42.0,5.625,11.375,16.125
53.5,7.1875,10.25,15.5625
37.0,5.75,10.875,13.25
46.0,8.0,7.90625,13.375
17.0,2.5625,10.25,10.0625
18.0,1.9140625,4.28125,4.625
24.0,3.234375,6.53125,6.59375
9.125,2.921875,5.71875,3.59375
0.185546875,0.1708984375,0.2138671875,0.1923828125
86.5,2.609375,12.125,10.6875
64.0,7.375,12.0625,7.59375
35.25,11.4375,15.5,9.625
34.0,6.21875,13.4375,13.0
33.75,23.0,17.625,15.5625
19.0,14.125,7.59375,13.3125
37.75,8.625,20.0,18.125
50.0,9.75,36.25,36.75
50.0,35.5,84.5,112.5
8.555032767268433e-20,8.555032767268433e-20,1.1858461261560205e-19,1.1858461261560205e-19
30.75,7.3125,298.0,298.0
294.0,1.4921875,1.75,1.1484375
56.75,1.5390625,1.9921875,1.3984375
40.5,2.046875,5.1875,4.34375
10.4375,0.65625,1.5703125,1.625
18.0,1.015625,3.171875,3.1875
15.0,2.40625,4.28125,5.21875
8.6875,2.796875,4.75,6.8125
40.5,7.03125,6.84375,12.75
6.375,2.796875,4.375,6.375
6.28125,3.03125,2.734375,4.375
18.625,2.03125,6.9375,7.96875
7.90625,5.75,3.828125,8.125
45.0,6.125,12.0625,17.125
55.0,7.625,11.4375,17.125
38.5,6.4375,11.75,14.875
47.5,9.1875,8.8125,15.8125
18.625,3.25,12.375,12.5
21.25,2.5,6.375,6.53125
26.25,3.453125,7.65625,8.3125
8.125,4.25,6.0,4.75
7.9375,2.3125,7.34375,5.625
0.1875,0.1669921875,0.2001953125,0.17578125
117.5,7.0,12.375,7.96875
53.5,12.4375,16.75,9.375
39.75,6.1875,14.4375,14.0625
35.5,24.25,18.375,16.25
19.125,14.1875,8.125,12.9375
38.0,8.0625,21.5,19.375
52.0,10.375,36.25,36.75
50.0,36.5,92.0,119.5
8.555032767268433e-20,8.555032767268433e-20,1.1858461261560205e-19,1.1858461261560205e-19
30.75,7.53125,298.0,298.0
294.0,1.453125,1.6796875,1.125
56.75,1.5390625,1.9921875,1.4296875
40.5,2.046875,5.25,4.40625
10.5625,0.65625,1.5625,1.6328125
17.875,1.046875,3.28125,3.21875
15.0,2.46875,4.3125,5.21875
8.5625,2.734375,4.71875,6.75
40.5,7.0625,6.65625,12.625
6.25,2.671875,4.21875,6.125
6.25,2.9375,2.84375,4.34375
18.375,2.0,6.5625,7.65625
7.9375,5.5,3.703125,7.78125
45.25,6.5625,12.625,18.375
54.0,8.1875,12.3125,18.5
36.75,7.125,12.125,16.0
45.5,9.875,9.125,16.75
15.5,3.515625,13.0625,13.1875
21.75,3.015625,6.5625,6.5625
28.0,3.34375,7.34375,8.4375
10.875,4.625,5.0,3.75
6.0625,2.375,6.3125,4.625
14.9375,0.8046875,2.25,1.84375
0.2197265625,0.19921875,0.19921875,0.171875
121.5,12.0,14.6875,7.78125
58.75,5.875,13.5625,13.1875
39.0,21.5,15.8125,15.1875
19.375,12.6875,7.46875,12.375
38.75,7.5625,21.75,19.875
52.25,10.6875,34.0,34.5
52.25,35.5,83.5,110.5
8.555032767268433e-20,8.555032767268433e-20,1.1943164556285635e-19,1.1943164556285635e-19
30.875,7.4375,300.0,298.0
294.0,1.4453125,1.6484375,1.078125
57.0,1.5703125,2.078125,1.4375
40.75,2.015625,5.3125,4.5
10.4375,0.6484375,1.5859375,1.6484375
17.875,1.0703125,3.25,3.171875
15.0625,2.46875,4.34375,5.25
8.625,2.71875,4.75,6.75
40.75,7.0625,6.65625,12.6875
6.34375,2.671875,4.21875,6.09375
6.3125,2.875,2.875,4.34375
18.5,1.96875,6.375,7.5
7.78125,5.34375,3.578125,7.46875
46.25,7.03125,13.625,19.75
54.5,8.9375,13.1875,20.0
37.0,7.84375,13.125,17.75
45.75,10.8125,10.1875,19.0
16.375,3.9375,14.9375,15.1875
24.625,4.03125,8.1875,7.84375
30.375,4.03125,8.9375,9.9375
11.3125,5.53125,5.59375,5.125
7.4375,2.984375,6.875,5.0
14.375,0.88671875,2.640625,2.296875
8.8125,2.1875,4.96875,3.28125
0.267578125,0.22265625,0.306640625,0.271484375
137.0,7.21875,14.0,13.5
60.5,22.25,16.25,15.3125
17.25,13.0625,7.625,11.9375
38.25,7.09375,23.0,21.125
54.25,10.25,36.0,35.5
52.25,36.0,81.0,109.0
8.512681119905718e-20,8.512681119905718e-20,1.1858461261560205e-19,1.1858461261560205e-19
30.75,7.40625,300.0,300.0
296.0,1.3671875,1.46875,0.890625
57.0,1.5859375,2.046875,1.40625
40.75,2.046875,5.40625,4.53125
9.9375,0.64453125,1.5703125,1.6328125
18.0,1.0625,3.203125,3.125
15.875,2.5,4.3125,5.25
8.625,2.6875,4.78125,6.75
41.0,7.03125,6.625,12.625
6.75,2.609375,4.15625,5.96875
6.21875,2.8125,2.9375,4.28125
19.125,1.9453125,6.125,7.3125
7.25,5.21875,3.53125,7.28125
48.5,7.25,14.125,20.5
55.75,9.0625,13.625,20.625
38.75,8.0625,13.6875,18.5
47.25,11.5,10.375,19.625
17.625,4.1875,15.4375,15.6875
24.125,4.71875,8.5625,8.0625
27.875,4.25,9.1875,10.6875
8.0,5.8125,5.5,5.15625
6.9375,3.3125,6.84375,4.875
9.875,0.88671875,2.1875,1.984375
12.375,2.171875,4.40625,3.0625
12.4375,2.71875,4.78125,2.53125
0.322265625,0.2734375,0.33203125,0.27734375
144.0,21.375,16.5,13.9375
24.125,12.375,7.46875,11.25
34.5,6.34375,22.0,19.875
53.0,9.5625,32.5,31.75
49.75,33.75,87.0,111.0
8.555032767268433e-20,8.555032767268433e-20,1.1858461261560205e-19,1.1858461261560205e-19
30.75,7.46875,300.0,300.0
296.0,1.3515625,1.453125,0.8828125
56.75,1.625,2.09375,1.4453125
40.75,2.015625,5.4375,4.59375
9.9375,0.64453125,1.5859375,1.671875
17.75,1.0625,3.25,3.15625
15.75,2.484375,4.25,5.21875
8.4375,2.734375,4.75,6.75
40.75,7.09375,6.59375,12.625
6.65625,2.59375,4.1875,5.9375
6.3125,2.796875,2.9375,4.28125
19.125,1.9609375,5.9375,7.1875
7.21875,5.09375,3.515625,7.15625
48.5,7.46875,14.375,21.0
55.5,9.1875,13.9375,21.125
38.5,8.25,14.1875,19.125
47.25,11.4375,10.875,20.125
17.375,4.5,15.875,16.25
25.5,4.78125,9.0,8.25
29.0,4.53125,9.6875,10.8125
9.1875,6.4375,5.46875,5.28125
7.03125,4.0,7.5,4.96875
11.8125,1.3125,2.34375,2.1875
10.875,1.8984375,4.28125,3.328125
8.5,2.546875,4.1875,2.296875
9.6875,4.625,7.6875,3.609375
0.34765625,0.306640625,0.361328125,0.296875
113.0,10.9375,7.03125,12.1875
22.0,5.5,21.0,19.625
51.0,8.8125,34.5,33.75
50.5,33.0,79.5,104.0
8.597384414631148e-20,8.597384414631148e-20,1.1943164556285635e-19,1.1943164556285635e-19
31.0,7.4375,300.0,298.0
296.0,1.5390625,1.7421875,0.99609375
57.0,1.6484375,2.109375,1.4609375
40.75,1.953125,5.40625,4.625
9.5625,0.64453125,1.625,1.703125
17.25,1.0546875,3.234375,3.15625
16.375,2.5,4.21875,5.15625
8.125,2.640625,4.6875,6.625
41.25,7.09375,6.5,12.5
6.59375,2.5625,4.125,5.84375
6.25,2.71875,2.953125,4.21875
19.625,1.921875,5.8125,7.0
7.15625,4.96875,3.328125,6.78125
49.25,7.75,14.875,21.75
56.0,9.5,14.875,22.125
39.0,8.5,15.625,20.75
47.5,11.9375,12.8125,22.75
19.75,4.90625,18.125,18.625
29.0,5.09375,10.625,10.125
32.0,5.3125,10.8125,12.5
10.5625,7.6875,7.3125,7.5625
10.75,4.96875,10.9375,7.625
10.9375,1.8984375,3.921875,4.21875
20.0,2.984375,6.96875,5.125
15.0625,6.375,8.6875,3.671875
27.5,7.28125,8.4375,4.75
34.5,13.4375,12.6875,4.84375
0.287109375,0.2470703125,0.30078125,0.263671875
83.5,6.5,21.75,20.25
37.25,9.75,28.5,29.25
49.25,34.0,77.0,104.0
8.639736061993863e-20,8.639736061993863e-20,1.1773757966834775e-19,1.1773757966834775e-19
31.0,7.46875,300.0,298.0
296.0,1.3359375,1.515625,0.9921875
57.5,1.609375,2.0625,1.453125
40.75,1.9453125,5.40625,4.625
9.375,0.6328125,1.6171875,1.6875
17.375,1.0625,3.359375,3.25
16.375,2.53125,4.1875,5.09375
8.1875,2.65625,4.625,6.59375
41.25,7.125,6.59375,12.5
6.625,2.59375,4.09375,5.8125
6.0,2.6875,3.03125,4.1875
19.375,1.8984375,5.78125,6.9375
7.09375,4.875,3.28125,6.625
49.75,7.75,15.0,21.875
56.0,9.4375,15.25,22.5
39.0,8.5625,16.125,21.5
47.5,12.4375,13.6875,24.25
20.875,5.0625,19.75,20.375
31.125,5.34375,11.4375,11.3125
33.5,5.84375,11.6875,13.9375
12.4375,8.625,9.4375,9.75
14.1875,6.1875,14.0625,9.75
13.625,2.09375,6.5,6.96875
26.875,3.734375,9.1875,6.8125
22.375,8.875,12.25,5.25
36.0,7.0,9.0625,7.3125
43.75,17.375,14.6875,8.0625
12.5625,6.09375,6.0,3.015625
0.259765625,0.23046875,0.2578125,0.2314453125
47.0,12.9375,27.125,31.625
59.75,35.75,83.5,112.5
8.639736061993863e-20,8.639736061993863e-20,1.1689054672109345e-19,1.1689054672109345e-19
30.75,7.46875,300.0,300.0
296.0,1.34375,1.5234375,0.97265625
57.0,1.6640625,2.109375,1.453125
40.25,2.0,5.4375,4.65625
9.75,0.6484375,1.640625,1.71875
17.25,1.0625,3.34375,3.234375
15.75,2.578125,4.125,5.0625
8.0,2.609375,4.625,6.53125
40.75,7.03125,6.5625,12.4375
6.375,2.515625,4.0625,5.71875
5.875,2.671875,3.0,4.15625
18.75,1.8515625,5.65625,6.78125
7.53125,4.8125,3.203125,6.5
49.0,7.875,15.25,22.375
54.75,9.625,15.875,23.125
37.5,8.6875,17.125,22.375
46.25,12.75,14.6875,25.625
21.125,5.25,21.375,21.875
33.5,5.59375,12.1875,12.0
35.25,6.1875,12.0,14.5625
14.25,9.0,10.125,10.625
15.25,6.625,15.0,10.375
17.0,2.546875,6.65625,7.53125
26.375,4.3125,9.875,7.21875
20.125,8.3125,11.125,5.40625
35.5,7.1875,9.0625,8.3125
39.25,19.25,17.5,7.75
13.0625,7.40625,7.625,3.09375
18.875,4.46875,4.09375,4.40625
0.2431640625,0.2197265625,0.35546875,0.337890625
78.0,35.25,90.5,116.5
8.555032767268433e-20,8.555032767268433e-20,1.1773757966834775e-19,1.1773757966834775e-19
31.0,7.34375,304.0,304.0
300.0,1.3984375,1.546875,0.96875
57.5,1.671875,2.1875,1.4609375
41.25,2.078125,5.5625,4.6875
10.25,0.65234375,1.6484375,1.7265625
18.0,1.0703125,3.375,3.296875
15.5,2.53125,4.15625,5.03125
8.625,2.59375,4.625,6.46875
41.25,6.96875,6.5,12.4375
6.28125,2.5,4.09375,5.71875
5.9375,2.6875,3.015625,4.25
18.5,1.828125,5.53125,6.6875
8.1875,4.6875,3.171875,6.3125
48.75,8.125,15.4375,22.75
54.5,9.875,16.125,23.625
35.5,8.8125,17.125,22.75
44.5,12.6875,15.125,26.0
20.25,5.375,21.25,22.125
34.0,5.40625,12.125,12.0625
35.75,6.1875,11.9375,14.5
14.6875,8.6875,9.0625,9.8125
13.4375,6.25,14.1875,9.8125
18.75,3.015625,6.03125,7.21875
21.875,4.25,9.875,7.1875
13.8125,7.0,8.8125,5.125
30.875,6.8125,8.625,8.0625
26.75,19.125,16.5,8.0
28.125,5.65625,7.5625,4.25
41.25,2.5,8.125,7.125
20.875,11.25,30.0,22.625
0.482421875,0.37109375,0.40234375,0.365234375
6.114900252818245e-17,6.114900252818245e-17,7.19910242530375e-17,7.19910242530375e-17
31.0,7.25,304.0,304.0
300.0,1.421875,1.515625,0.9140625
57.5,1.53125,2.140625,1.4609375
41.0,2.09375,5.5625,4.71875
10.75,0.640625,1.640625,1.7421875
18.125,1.0546875,3.34375,3.25
15.0625,2.546875,4.09375,4.96875
8.75,2.625,4.65625,6.46875
41.25,6.90625,6.5,12.3125
6.125,2.4375,4.09375,5.6875
6.15625,2.8125,3.0,4.34375
18.375,1.796875,5.53125,6.625
8.3125,4.6875,3.171875,6.21875
48.25,8.0,15.8125,23.0
53.75,10.0,16.625,24.125
34.0,8.875,18.25,23.75
43.75,12.9375,16.5,27.75
22.75,5.65625,23.125,23.875
36.0,6.125,14.0625,14.1875
37.5,7.125,12.5,15.9375
16.25,9.9375,11.625,13.25
18.0,7.8125,18.25,12.8125
20.375,3.84375,9.375,11.25
27.75,5.0625,11.8125,8.9375
16.75,10.6875,11.8125,7.84375
29.25,4.875,14.625,13.1875
21.875,23.75,14.125,14.4375
38.0,11.125,6.375,13.625
46.0,6.34375,12.8125,10.3125
25.125,11.875,31.5,31.125
47.5,36.25,99.5,130.0
6.028164079019405e-17,6.028164079019405e-17,7.155734338404329e-17,7.155734338404329e-17
0.00543212890625,0.005279541015625,0.01708984375,0.0169677734375
384.0,1.25,1.3828125,1.125
74.0,2.171875,2.1875,1.609375
49.75,1.796875,5.375,4.65625
12.75,0.69921875,1.78125,1.828125
20.75,1.015625,2.65625,2.5625
18.25,2.25,4.09375,5.0
9.5625,2.65625,4.53125,6.34375
50.0,6.78125,6.40625,12.1875
6.8125,2.5,3.921875,5.65625
4.46875,2.71875,2.234375,3.046875
21.875,1.875,5.625,6.65625
10.25,4.71875,3.40625,6.4375
54.0,7.9375,16.375,23.375
62.5,10.1875,16.5,24.25
39.25,8.875,18.125,24.125
49.5,13.1875,16.375,28.0
23.125,5.75,22.75,24.125
37.0,6.0625,14.25,14.6875
41.0,7.0,12.6875,16.125
17.625,9.3125,9.9375,13.875
18.75,7.25,17.0,12.4375
24.375,3.890625,9.0625,11.25
27.25,4.4375,11.4375,9.0625
17.0,10.1875,12.4375,7.53125
33.75,5.15625,14.4375,13.5
21.375,23.0,13.3125,15.875
37.25,10.1875,6.84375,11.5
43.25,6.34375,14.25,11.1875
26.75,11.125,30.625,29.625
50.75,34.25,92.5,121.5
6.071532165918825e-17,6.071532165918825e-17,7.24247051220317e-17,7.24247051220317e-17
2.578125,0.93359375,7.5625,7.40625
0.043701171875,0.0341796875,0.0194091796875,0.01202392578125
322.0,1.9140625,1.90625,1.4453125
47.5,1.53125,4.3125,4.125
8.375,0.8203125,1.6640625,1.625
14.0625,1.015625,3.5,3.265625
20.625,2.765625,4.71875,5.65625
6.0,2.71875,4.96875,6.96875
54.5,7.125,7.0625,12.9375
7.5625,2.71875,3.96875,5.875
4.65625,2.78125,2.140625,3.1875
24.25,1.7109375,5.6875,6.59375
9.1875,5.0,3.078125,6.34375
47.25,8.0625,15.5625,22.625
60.5,9.8125,15.8125,23.75
41.25,8.4375,18.25,23.5
46.0,14.3125,14.8125,27.5
23.375,5.6875,21.875,21.75
32.25,8.5,13.875,15.9375
39.25,9.5625,10.5625,17.25
22.125,8.25,9.9375,12.5625
18.875,9.1875,19.375,12.6875
24.375,4.34375,8.5,10.875
28.125,4.46875,11.875,9.625
14.6875,8.4375,12.125,7.96875
31.875,4.15625,14.625,12.8125
21.125,20.625,13.875,14.625
34.75,13.75,7.25,10.9375
44.75,7.15625,18.875,14.0
30.25,10.9375,29.375,30.375
60.75,36.25,99.5,130.0
6.114900252818245e-17,6.114900252818245e-17,7.24247051220317e-17,7.24247051220317e-17
2.734375,0.6796875,20.875,20.875
54.5,0.7734375,0.97265625,0.94140625
0.047119140625,0.0439453125,0.09033203125,0.08837890625
231.0,1.875,4.4375,3.8125
9.3125,0.74609375,1.6171875,1.5859375
9.9375,0.9921875,3.375,3.28125
20.375,2.953125,4.875,5.6875
6.9375,2.71875,5.03125,6.9375
51.5,6.84375,7.0,12.9375
7.875,2.6875,3.9375,5.875
4.25,2.78125,2.671875,3.25
21.625,1.6875,5.5,6.28125
13.8125,5.09375,3.3125,6.3125
46.0,8.0625,14.75,22.0
59.75,8.6875,16.25,23.375
44.0,8.1875,17.5,22.25
47.25,12.3125,17.0,27.125
22.5,5.875,21.875,22.625
33.0,7.625,13.875,15.125
38.5,7.5625,11.3125,16.0
22.75,8.875,9.875,14.8125
18.0,6.46875,15.6875,12.6875
